PBauto	predominate.01	dominate_situation
PBauto	kindle.01	setting_fire
PBauto	glaze.01	filling
PBauto	colonize.01	colonization
PBauto	herd.01	gathering_up
PBauto	reform.01	reforming_a_system
PBauto	boom.01	make_noise
PBauto	claim.01	statement
PBauto	connect.01	make_cognitive_connection
PBauto	decapitate.01	killing
PBauto	concede.01	statement
PBauto	intimidate.01	experiencer_obj
PBauto	gladden.01	experiencer_obj
PBauto	level.01	destroying
PBauto	confess.01	reveal_secret
PBauto	reflect.02	cogitation
PBauto	commute.01	travel
PBauto	plan.01	purpose
PBauto	substantiate.01	evidence
PBauto	accredit.01	appointing
PBauto	recover.03	recovery
PBauto	recover.02	recovery
PBauto	think.01	cogitation
PBauto	reiterate.01	statement
PBauto	propagate.01	birth
PBauto	feign.01	feigning
PBauto	emigrate.01	quitting_a_place
PBauto	stalk.02	cotheme
PBauto	abbreviate.01	change_event_duration
PBauto	stalk.01	self_motion
PBauto	grind.02	grinding
PBauto	grind.03	body_movement
PBauto	flow.01	fluidic_motion
PBauto	react.01	response
PBauto	hurry.01	self_motion
PBauto	associate.01	relating_concepts
PBauto	govern.01	leadership
PBauto	let.01	grant_permission
PBauto	wire.01	communication_means
PBauto	descend.01	path_shape
PBauto	drive.02	subjective_influence
PBauto	exhaust.01	exhaust_resource
PBauto	braise.01	apply_heat
PBauto	coach.01	education_teaching
PBauto	consecrate.03	rite
PBauto	love.01	experiencer_focus
PBauto	ferry.01	bringing
PBauto	love.02	experiencer_focus
PBauto	unzip.01	closure
PBauto	drawl.01	communication_manner
